,patch,Expedition,date [DD.MM.YYYY],time [HH:MM],water_temp [°C],ph [pH],do [mg l-1],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],sn_sp_dist [m],sn_sp_ele [m],gl_sa [km2],gl_cov [%],gl_a [km2],rgi_v6,glims_id,chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],sba [cells g-1],respiration [mg 02 g-1 h-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,fcf,fgd,scd,swe,pr,tas,tasmin,tasmax
313,GL54_UP_2,Russia,25.09.19,12:19,2.4,7.91,10.2,100.1,268.2,68.5,13.0,Bolshoy Azau,43.279,42.4404,2939,43.2721,42.4468,2561,927,378,21.8,0.77,28.14,RGI50-12.00080,G042422E43310N,0.002961,0.0,0.005452924,0.09176658,0.012063469,0.321503764,0.053168373,4.7254865,4564238.55,0.000590854,37.8,9.2,204.2,0.0,8.850000000000023,-12.249999999999943,2204.8,234.4,113.5,18.6,682.3000000000001,412.90000000000003,682.3000000000001,416.90000000000003,-1.7499999999999432,8.9,28.1,822.3000000000001,14.050000000000011,-17.44999999999996,31.5,8.850000000000023,-10.949999999999989,108.0,218.0,296.0,602.1,187.10000000000002,5.550000000000011,0.05000000000001137,9.950000000000045
314,GL54_UP_3,Russia,25.09.19,12:19,2.4,7.91,10.2,100.1,268.2,68.5,13.0,Bolshoy Azau,43.279,42.4404,2939,43.2721,42.4468,2561,927,378,21.8,0.77,28.14,RGI50-12.00080,G042422E43310N,0.004543333,,0.007205333,0.080186249,0.015508778,0.462562835,0.0090474,73.384455,5292608.96,0.000432245,37.8,9.2,204.2,0.0,8.850000000000023,-12.249999999999943,2204.8,234.4,113.5,18.6,682.3000000000001,412.90000000000003,682.3000000000001,416.90000000000003,-1.7499999999999432,8.9,28.1,822.3000000000001,14.050000000000011,-17.44999999999996,31.5,8.850000000000023,-10.949999999999989,108.0,218.0,296.0,602.1,187.10000000000002,5.550000000000011,0.05000000000001137,9.950000000000045
315,GL54_DN_1,Russia,25.09.19,15:40,4.1,7.59,10.0,101.2,465.2,66.5,11.9,Bolshoy Azau,43.279,42.4404,2939,43.2654,42.4668,2394,2712,545,26.17,0.62,42.43,RGI50-12.00080,G042422E43310N,0.003893,0.0,0.014050966,0.122753931,0.052953774,20.87761393,0.012980042,89.778525,4562184.63,0.001934569,34.9,6.9,191.8,0.0,9.250000000000057,-11.849999999999966,2253.8,240.5,115.80000000000001,18.6,696.8000000000001,421.5,696.8000000000001,428.20000000000005,-1.349999999999966,8.9,28.200000000000003,822.3000000000001,14.350000000000023,-17.149999999999977,31.5,9.250000000000057,-10.549999999999955,108.0,214.0,290.0,598.0,189.10000000000002,5.9500000000000455,0.4500000000000455,10.350000000000023
316,GL54_DN_2,Russia,25.09.19,15:40,4.1,7.59,10.0,101.2,465.2,66.5,11.9,Bolshoy Azau,43.279,42.4404,2939,43.2654,42.4668,2394,2712,545,26.17,0.62,42.43,RGI50-12.00080,G042422E43310N,0.003521,1.65926,0.005500184,0.138471541,0.023010685,0.494356336,0.007494109,31.494345,5632509.96,0.000906142,34.9,6.9,191.8,0.0,9.250000000000057,-11.849999999999966,2253.8,240.5,115.80000000000001,18.6,696.8000000000001,421.5,696.8000000000001,428.20000000000005,-1.349999999999966,8.9,28.200000000000003,822.3000000000001,14.350000000000023,-17.149999999999977,31.5,9.250000000000057,-10.549999999999955,108.0,214.0,290.0,598.0,189.10000000000002,5.9500000000000455,0.4500000000000455,10.350000000000023
317,GL54_DN_3,Russia,25.09.19,15:40,4.1,7.59,10.0,101.2,465.2,66.5,11.9,Bolshoy Azau,43.279,42.4404,2939,43.2654,42.4668,2394,2712,545,26.17,0.62,42.43,RGI50-12.00080,G042422E43310N,0.007455333,0.0,0.015954462,0.136159348,0.046810989,0.971993595,0.024736369,55.774455,7462706.66,0.00168297,34.9,6.9,191.8,0.0,9.250000000000057,-11.849999999999966,2253.8,240.5,115.80000000000001,18.6,696.8000000000001,421.5,696.8000000000001,428.20000000000005,-1.349999999999966,8.9,28.200000000000003,822.3000000000001,14.350000000000023,-17.149999999999977,31.5,9.250000000000057,-10.549999999999955,108.0,214.0,290.0,598.0,189.10000000000002,5.9500000000000455,0.4500000000000455,10.350000000000023
318,GL55_UP_1,Russia,29.09.19,12:01,2.3,8.13,10.1,100.4,247.2,143.6,348.3,Irik ,43.3035,42.5462,2734,43.3029,42.5498,2661,301,73,9.33,0.49,19.01,RGI50-12.00730,G042500E43332N,0.004309,5.594909,0.005310188,0.154286857,0.051824562,0.475484375,0.00972697,28.538965,3953840.72,0.001005359,6.9,11.5,262.8,1.7,7.9500000000000455,-13.249999999999943,2021.9,234.9,96.7,23.8,668.5,354.3,668.5,354.3,-2.6499999999999773,9.0,28.3,827.2,13.250000000000057,-18.649999999999977,31.900000000000002,7.9500000000000455,-13.249999999999943,110.0,222.0,304.0,546.1,170.20000000000002,4.750000000000057,-0.7499999999999432,9.150000000000034
319,GL55_UP_2,Russia,29.09.19,12:01,2.3,8.13,10.1,100.4,247.2,143.6,348.3,Irik ,43.3035,42.5462,2734,43.3029,42.5498,2661,301,73,9.33,0.49,19.01,RGI50-12.00730,G042500E43332N,0.003248,3.947641,0.002561672,0.152301003,0.025005078,0.439109217,0.052229104,65.310465,4754019.45,0.000841242,6.9,11.5,262.8,1.7,7.9500000000000455,-13.249999999999943,2021.9,234.9,96.7,23.8,668.5,354.3,668.5,354.3,-2.6499999999999773,9.0,28.3,827.2,13.250000000000057,-18.649999999999977,31.900000000000002,7.9500000000000455,-13.249999999999943,110.0,222.0,304.0,546.1,170.20000000000002,4.750000000000057,-0.7499999999999432,9.150000000000034
320,GL55_UP_3,Russia,29.09.19,12:01,2.3,8.13,10.1,100.4,247.2,143.6,348.3,Irik ,43.3035,42.5462,2734,43.3029,42.5498,2661,301,73,9.33,0.49,19.01,RGI50-12.00730,G042500E43332N,0.015098667,5.269575,0.003812546,0.100436499,0.024726519,0.612312324,0.007777302,12.647759,4259421.31,0.000232448,6.9,11.5,262.8,1.7,7.9500000000000455,-13.249999999999943,2021.9,234.9,96.7,23.8,668.5,354.3,668.5,354.3,-2.6499999999999773,9.0,28.3,827.2,13.250000000000057,-18.649999999999977,31.900000000000002,7.9500000000000455,-13.249999999999943,110.0,222.0,304.0,546.1,170.20000000000002,4.750000000000057,-0.7499999999999432,9.150000000000034
321,GL55_DN_1,Russia,29.09.19,15:37,6.0,8.15,9.3,97.8,239.3,147.0,124.6,Irik ,43.3035,42.5462,2734,43.292,42.5921,2361,3939,373,10.67,0.21,51.83,RGI50-12.00730,G042500E43332N,0.003822667,0.0,0.002969228,0.070823126,0.011727408,0.398416312,0.0,60.34722,5589370.86,,4.3,9.0,239.4,0.0,9.050000000000011,-12.049999999999955,1814.5,209.8,87.30000000000001,23.1,593.3000000000001,321.1,593.3000000000001,322.20000000000005,-1.4499999999999886,9.1,28.6,825.8000000000001,14.250000000000057,-17.44999999999996,31.700000000000003,9.050000000000011,-10.749999999999943,108.0,205.0,281.0,458.1,150.3,5.9500000000000455,0.4500000000000455,10.450000000000045
322,GL55_DN_2,Russia,29.09.19,15:37,6.0,8.15,9.3,97.8,239.3,147.0,124.6,Irik ,43.3035,42.5462,2734,43.292,42.5921,2361,3939,373,10.67,0.21,51.83,RGI50-12.00730,G042500E43332N,0.010331333,3.408655,0.002087832,0.062941589,0.008465046,0.556187656,0.002471354,44.136375,4033595.17,,4.3,9.0,239.4,0.0,9.050000000000011,-12.049999999999955,1814.5,209.8,87.30000000000001,23.1,593.3000000000001,321.1,593.3000000000001,322.20000000000005,-1.4499999999999886,9.1,28.6,825.8000000000001,14.250000000000057,-17.44999999999996,31.700000000000003,9.050000000000011,-10.749999999999943,108.0,205.0,281.0,458.1,150.3,5.9500000000000455,0.4500000000000455,10.450000000000045
323,GL55_DN_3,Russia,29.09.19,15:37,6.0,8.15,9.3,97.8,239.3,147.0,124.6,Irik ,43.3035,42.5462,2734,43.292,42.5921,2361,3939,373,10.67,0.21,51.83,RGI50-12.00730,G042500E43332N,0.004982667,2.114069,0.003088463,0.111796813,0.009401317,0.0,0.001403802,7.3447115,3934466.57,,4.3,9.0,239.4,0.0,9.050000000000011,-12.049999999999955,1814.5,209.8,87.30000000000001,23.1,593.3000000000001,321.1,593.3000000000001,322.20000000000005,-1.4499999999999886,9.1,28.6,825.8000000000001,14.250000000000057,-17.44999999999996,31.700000000000003,9.050000000000011,-10.749999999999943,108.0,205.0,281.0,458.1,150.3,5.9500000000000455,0.4500000000000455,10.450000000000045
324,GL56_UP_1,Russia,02.10.19,10:42,4.7,,10.1,100.1,295.1,94.6,1100.0,Sopruju Sevenriy ,43.2608,41.5976,2798,43.2617,41.6102,2104,1028,694,2.94,0.65,4.56,RGI60-12.00474,G041589E43251N,0.028401333,1.068846,0.133591136,1.668668159,0.356710465,9.275124852,0.120555013,89.43743,62972775.8,0.015379191,4.2,5.6,60.0,2.5,12.250000000000057,-7.449999999999989,2923.9,326.5,192.0,14.700000000000001,885.8000000000001,649.4000000000001,691.6,680.3000000000001,2.250000000000057,8.6,29.400000000000002,769.2,17.05000000000001,-12.249999999999943,29.3,-1.9499999999999886,-6.349999999999966,104.0,195.0,253.0,748.9000000000001,294.6,3.750000000000057,-1.5499999999999545,8.050000000000011
325,GL56_UP_2,Russia,02.10.19,10:42,4.7,,10.1,100.1,295.1,94.6,1100.0,Sopruju Sevenriy ,43.2608,41.5976,2798,43.2617,41.6102,2104,1028,694,2.94,0.65,4.56,RGI60-12.00474,G041589E43251N,0.024273,1.625065,0.145256261,2.053823898,0.433586879,9.926458421,0.14386358,117.385695,60938060.7,0.014090238,4.2,5.6,60.0,2.5,12.250000000000057,-7.449999999999989,2923.9,326.5,192.0,14.700000000000001,885.8000000000001,649.4000000000001,691.6,680.3000000000001,2.250000000000057,8.6,29.400000000000002,769.2,17.05000000000001,-12.249999999999943,29.3,-1.9499999999999886,-6.349999999999966,104.0,195.0,253.0,748.9000000000001,294.6,3.750000000000057,-1.5499999999999545,8.050000000000011
326,GL56_UP_3,Russia,02.10.19,10:42,4.7,,10.1,100.1,295.1,94.6,1100.0,Sopruju Sevenriy ,43.2608,41.5976,2798,43.2617,41.6102,2104,1028,694,2.94,0.65,4.56,RGI60-12.00474,G041589E43251N,0.017891667,1.361103,0.141381643,1.776091082,0.354235761,8.089402459,0.159095673,84.86471,57048436.2,0.013864948,4.2,5.6,60.0,2.5,12.250000000000057,-7.449999999999989,2923.9,326.5,192.0,14.700000000000001,885.8000000000001,649.4000000000001,691.6,680.3000000000001,2.250000000000057,8.6,29.400000000000002,769.2,17.05000000000001,-12.249999999999943,29.3,-1.9499999999999886,-6.349999999999966,104.0,195.0,253.0,748.9000000000001,294.6,3.750000000000057,-1.5499999999999545,8.050000000000011
327,GL56_DN_1,Russia,02.10.19,14:18,7.3,7.43,9.8,100.8,321.5,66.9,9.1,Sopruju Sevenriy ,43.2608,41.5976,2798,43.2683,41.6149,1848,1847,950,3.11,0.42,7.33,RGI60-12.00474,G041589E43251N,0.047384333,,0.323695251,5.281802239,1.215214427,20.85050031,0.440918371,109.973685,195125444.0,0.011701336,1.2,12.7,294.7,0.0,12.850000000000023,-6.849999999999966,2762.1000000000004,308.0,180.4,14.700000000000001,835.8000000000001,609.2,657.0,639.5,2.8500000000000227,8.6,29.400000000000002,768.9000000000001,17.650000000000034,-11.649999999999977,29.3,-1.4499999999999886,-5.849999999999966,103.0,188.0,244.0,675.6,278.3,4.250000000000057,-0.9499999999999886,8.650000000000034
328,GL56_DN_2,Russia,02.10.19,14:18,7.3,7.43,9.8,100.8,321.5,66.9,9.1,Sopruju Sevenriy ,43.2608,41.5976,2798,43.2683,41.6149,1848,1847,950,3.11,0.42,7.33,RGI60-12.00474,G041589E43251N,0.051797333,3.085678,0.387344838,8.187840518,1.100656848,21.4739434,0.409219291,111.3092,174570832.0,0.008280262,1.2,12.7,294.7,0.0,12.850000000000023,-6.849999999999966,2762.1000000000004,308.0,180.4,14.700000000000001,835.8000000000001,609.2,657.0,639.5,2.8500000000000227,8.6,29.400000000000002,768.9000000000001,17.650000000000034,-11.649999999999977,29.3,-1.4499999999999886,-5.849999999999966,103.0,188.0,244.0,675.6,278.3,4.250000000000057,-0.9499999999999886,8.650000000000034
329,GL56_DN_3,Russia,02.10.19,14:18,7.3,7.43,9.8,100.8,321.5,66.9,9.1,Sopruju Sevenriy ,43.2608,41.5976,2798,43.2683,41.6149,1848,1847,950,3.11,0.42,7.33,RGI60-12.00474,G041589E43251N,0.032407667,3.294052,0.379684383,5.281819747,1.025803403,21.73481381,0.425088601,84.246655,186494515.0,0.014290683,1.2,12.7,294.7,0.0,12.850000000000023,-6.849999999999966,2762.1000000000004,308.0,180.4,14.700000000000001,835.8000000000001,609.2,657.0,639.5,2.8500000000000227,8.6,29.400000000000002,768.9000000000001,17.650000000000034,-11.649999999999977,29.3,-1.4499999999999886,-5.849999999999966,103.0,188.0,244.0,675.6,278.3,4.250000000000057,-0.9499999999999886,8.650000000000034
330,GL57_UP_1,Russia,03.10.19,10:30,3.7,7.73,10.6,100.4,337.2,59.2,3.3,Amanauz,43.2554,41.6169,2149,43.2622,41.6141,1966,785,183,7.17,0.51,14.05,RGI60-12.01112,G041628E43233N,0.002440667,1.28036,0.008682269,0.287133953,0.164413211,0.40168575,0.020759618,8.1767525,11181534.1,0.004395157,1.1,10.4,258.9,0.0,12.250000000000057,-7.449999999999989,2923.9,326.5,192.0,14.700000000000001,885.8000000000001,649.4000000000001,691.6,680.3000000000001,2.250000000000057,8.6,29.400000000000002,769.2,17.05000000000001,-12.249999999999943,29.3,-1.9499999999999886,-6.349999999999966,104.0,195.0,253.0,748.9000000000001,294.6,3.750000000000057,-1.5499999999999545,8.050000000000011
331,GL57_UP_2,Russia,03.10.19,10:30,3.7,7.73,10.6,100.4,337.2,59.2,3.3,Amanauz,43.2554,41.6169,2149,43.2622,41.6141,1966,785,183,7.17,0.51,14.05,RGI60-12.01112,G041628E43233N,0.000515333,3.501828,0.00307763,0.219740308,0.029340119,0.394794071,0.027019861,33.44606,5885482.5,0.003427372,1.1,10.4,258.9,0.0,12.250000000000057,-7.449999999999989,2923.9,326.5,192.0,14.700000000000001,885.8000000000001,649.4000000000001,691.6,680.3000000000001,2.250000000000057,8.6,29.400000000000002,769.2,17.05000000000001,-12.249999999999943,29.3,-1.9499999999999886,-6.349999999999966,104.0,195.0,253.0,748.9000000000001,294.6,3.750000000000057,-1.5499999999999545,8.050000000000011
332,GL57_UP_3,Russia,03.10.19,10:30,3.7,7.73,10.6,100.4,337.2,59.2,3.3,Amanauz,43.2554,41.6169,2149,43.2622,41.6141,1966,785,183,7.17,0.51,14.05,RGI60-12.01112,G041628E43233N,0.000662667,4.653633,0.012881451,0.43808143,0.047348338,0.670328071,0.03278161,22.421221,7805076.49,0.004457116,1.1,10.4,258.9,0.0,12.250000000000057,-7.449999999999989,2923.9,326.5,192.0,14.700000000000001,885.8000000000001,649.4000000000001,691.6,680.3000000000001,2.250000000000057,8.6,29.400000000000002,769.2,17.05000000000001,-12.249999999999943,29.3,-1.9499999999999886,-6.349999999999966,104.0,195.0,253.0,748.9000000000001,294.6,3.750000000000057,-1.5499999999999545,8.050000000000011
333,GL57_DN_1,Russia,03.10.19,14:27,4.6,7.27,10.4,99.9,328.6,54.6,14.3,Amanauz,43.2554,41.6169,2149,43.2685,41.6151,1848,1489,301,10.36,0.43,24.3,RGI60-12.01112,G041628E43233N,0.001191,0.0,0.016475438,0.38896283,0.043782078,0.619417297,0.037873023,49.71199,10712648.6,0.002972979,1.0,10.8,232.9,0.0,12.850000000000023,-6.849999999999966,2762.1000000000004,308.0,180.4,14.700000000000001,835.8000000000001,609.2,657.0,639.5,2.8500000000000227,8.6,29.400000000000002,768.9000000000001,17.650000000000034,-11.649999999999977,29.3,-1.4499999999999886,-5.849999999999966,103.0,188.0,244.0,675.6,278.3,4.250000000000057,-0.9499999999999886,8.650000000000034
334,GL57_DN_2,Russia,03.10.19,14:27,4.6,7.27,10.4,99.9,328.6,54.6,14.3,Amanauz,43.2554,41.6169,2149,43.2685,41.6151,1848,1489,301,10.36,0.43,24.3,RGI60-12.01112,G041628E43233N,0.001075667,3.451729,0.011099437,0.355440932,0.046518019,0.686198218,0.037239651,36.59242,10873944.0,0.000636661,1.0,10.8,232.9,0.0,12.850000000000023,-6.849999999999966,2762.1000000000004,308.0,180.4,14.700000000000001,835.8000000000001,609.2,657.0,639.5,2.8500000000000227,8.6,29.400000000000002,768.9000000000001,17.650000000000034,-11.649999999999977,29.3,-1.4499999999999886,-5.849999999999966,103.0,188.0,244.0,675.6,278.3,4.250000000000057,-0.9499999999999886,8.650000000000034
335,GL57_DN_3,Russia,03.10.19,14:27,4.6,7.27,10.4,99.9,328.6,54.6,14.3,Amanauz,43.2554,41.6169,2149,43.2685,41.6151,1848,1489,301,10.36,0.43,24.3,RGI60-12.01112,G041628E43233N,0.001462,4.525711,0.011213579,0.433204808,0.055536638,0.641771836,0.024472095,55.172015,13335050.3,0.001752126,1.0,10.8,232.9,0.0,12.850000000000023,-6.849999999999966,2762.1000000000004,308.0,180.4,14.700000000000001,835.8000000000001,609.2,657.0,639.5,2.8500000000000227,8.6,29.400000000000002,768.9000000000001,17.650000000000034,-11.649999999999977,29.3,-1.4499999999999886,-5.849999999999966,103.0,188.0,244.0,675.6,278.3,4.250000000000057,-0.9499999999999886,8.650000000000034
336,GL58_UP_1,Russia,04.10.19,10:30,0.6,6.45,11.0,99.9,342.0,53.8,20.3,Ptish,43.2348,41.693,2372,43.2356,41.6929,2347,87,25,1.35,0.58,2.33,RGI60-12.00063,G041694E43227N,0.000681033,4.069382,0.005719772,0.500973765,0.045897569,0.473263919,0.026170071,32.04185,12315021.1,0.004053485,0.6,25.7,260.2,0.0,10.250000000000057,-9.649999999999977,3012.1000000000004,327.40000000000003,193.60000000000002,13.700000000000001,892.8000000000001,660.8000000000001,734.3000000000001,684.2,0.1500000000000341,8.9,29.8,776.9000000000001,15.150000000000034,-14.649999999999977,29.8,-4.149999999999977,-8.549999999999955,107.0,220.0,288.0,862.7,300.90000000000003,1.650000000000034,-3.749999999999943,6.150000000000034
337,GL58_UP_2,Russia,04.10.19,10:30,0.6,6.45,11.0,99.9,342.0,53.8,20.3,Ptish,43.2348,41.693,2372,43.2356,41.6929,2347,87,25,1.35,0.58,2.33,RGI60-12.00063,G041694E43227N,7.09e-05,1.451515,0.007988682,0.442965226,0.042201237,0.50818572,0.039630522,18.67356,13867796.2,0.003362841,0.6,25.7,260.2,0.0,10.250000000000057,-9.649999999999977,3012.1000000000004,327.40000000000003,193.60000000000002,13.700000000000001,892.8000000000001,660.8000000000001,734.3000000000001,684.2,0.1500000000000341,8.9,29.8,776.9000000000001,15.150000000000034,-14.649999999999977,29.8,-4.149999999999977,-8.549999999999955,107.0,220.0,288.0,862.7,300.90000000000003,1.650000000000034,-3.749999999999943,6.150000000000034
338,GL58_UP_3,Russia,04.10.19,10:30,0.6,6.45,11.0,99.9,342.0,53.8,20.3,Ptish,43.2348,41.693,2372,43.2356,41.6929,2347,87,25,1.35,0.58,2.33,RGI60-12.00063,G041694E43227N,2.6e-05,3.756204,0.007009634,0.461003183,0.035154567,0.623000594,0.020247828,14.712958,15049880.4,0.003677035,0.6,25.7,260.2,0.0,10.250000000000057,-9.649999999999977,3012.1000000000004,327.40000000000003,193.60000000000002,13.700000000000001,892.8000000000001,660.8000000000001,734.3000000000001,684.2,0.1500000000000341,8.9,29.8,776.9000000000001,15.150000000000034,-14.649999999999977,29.8,-4.149999999999977,-8.549999999999955,107.0,220.0,288.0,862.7,300.90000000000003,1.650000000000034,-3.749999999999943,6.150000000000034
339,GL58_DN_1,Russia,04.10.19,13:54,5.4,6.95,9.9,100.3,383.8,50.0,10.6,Ptish,43.2348,41.693,2372,43.2512,41.6916,2113,1825,259,4.12,0.3,13.9,RGI60-12.00063,G041694E43227N,0.00325,4.873441,0.067365623,1.330209659,0.268708953,2.106842077,0.092978907,88.00795,27200021.2,0.003972892,0.3,10.6,225.0,0.0,10.450000000000045,-9.549999999999955,2879.8,312.3,183.3,13.8,851.6,625.2,707.9000000000001,649.1,0.35000000000002274,8.9,29.8,777.5,15.350000000000023,-14.449999999999989,29.8,-4.0499999999999545,-8.449999999999989,107.0,218.0,285.0,810.0,287.40000000000003,1.7500000000000568,-3.5499999999999545,6.250000000000057
340,GL58_DN_2,Russia,04.10.19,13:54,5.4,6.95,9.9,100.3,383.8,50.0,10.6,Ptish,43.2348,41.693,2372,43.2512,41.6916,2113,1825,259,4.12,0.3,13.9,RGI60-12.00063,G041694E43227N,0.006871333,,0.133819297,1.796074304,0.421106688,2.110538646,0.126175988,69.26092,49639998.4,0.001889645,0.3,10.6,225.0,0.0,10.450000000000045,-9.549999999999955,2879.8,312.3,183.3,13.8,851.6,625.2,707.9000000000001,649.1,0.35000000000002274,8.9,29.8,777.5,15.350000000000023,-14.449999999999989,29.8,-4.0499999999999545,-8.449999999999989,107.0,218.0,285.0,810.0,287.40000000000003,1.7500000000000568,-3.5499999999999545,6.250000000000057
341,GL58_DN_3,Russia,04.10.19,13:54,5.4,6.95,9.9,100.3,383.8,50.0,10.6,Ptish,43.2348,41.693,2372,43.2512,41.6916,2113,1825,259,4.12,0.3,13.9,RGI60-12.00063,G041694E43227N,0.004995333,3.222115,0.067894826,1.037010121,0.343151163,1.688702778,0.080563354,104.7454,35895280.8,0.002714118,0.3,10.6,225.0,0.0,10.450000000000045,-9.549999999999955,2879.8,312.3,183.3,13.8,851.6,625.2,707.9000000000001,649.1,0.35000000000002274,8.9,29.8,777.5,15.350000000000023,-14.449999999999989,29.8,-4.0499999999999545,-8.449999999999989,107.0,218.0,285.0,810.0,287.40000000000003,1.7500000000000568,-3.5499999999999545,6.250000000000057
342,GL59_UP_1,Russia,05.10.19,12:36,3.5,6.99,10.6,101.4,360.0,40.2,3.3,"""789""",43.2595,41.6749,2400,43.2668,41.6772,1994,831,406,0.54,0.3,1.79,RGI60-12.00053,G041670E43254N,0.003599333,7.128274,0.022461976,1.374256136,0.306971896,0.65285744,0.120489935,60.565725,22828123.1,0.002665322,0.0,10.0,303.2,0.0,12.750000000000057,-6.949999999999989,2534.7000000000003,273.8,160.20000000000002,13.9,746.8000000000001,545.5,628.8000000000001,566.2,2.8500000000000227,8.8,29.700000000000003,770.1,17.650000000000034,-11.949999999999989,29.6,-1.4499999999999886,-5.849999999999966,105.0,186.0,242.0,597.8000000000001,252.9,4.250000000000057,-1.0499999999999545,8.650000000000034
343,GL59_UP_2,Russia,05.10.19,12:36,3.5,6.99,10.6,101.4,360.0,40.2,3.3,"""789""",43.2595,41.6749,2400,43.2668,41.6772,1994,831,406,0.54,0.3,1.79,RGI60-12.00053,G041670E43254N,0.008434667,3.551396,0.006128849,1.616999824,0.282843908,0.956289063,0.079026782,140.87345,19223010.6,0.000379626,0.0,10.0,303.2,0.0,12.750000000000057,-6.949999999999989,2534.7000000000003,273.8,160.20000000000002,13.9,746.8000000000001,545.5,628.8000000000001,566.2,2.8500000000000227,8.8,29.700000000000003,770.1,17.650000000000034,-11.949999999999989,29.6,-1.4499999999999886,-5.849999999999966,105.0,186.0,242.0,597.8000000000001,252.9,4.250000000000057,-1.0499999999999545,8.650000000000034
344,GL59_UP_3,Russia,05.10.19,12:36,3.5,6.99,10.6,101.4,360.0,40.2,3.3,"""789""",43.2595,41.6749,2400,43.2668,41.6772,1994,831,406,0.54,0.3,1.79,RGI60-12.00053,G041670E43254N,0.001406667,5.957352,0.003002421,1.340167707,0.072350576,1.005902798,0.04622827,132.7687,24359243.9,0.001185399,0.0,10.0,303.2,0.0,12.750000000000057,-6.949999999999989,2534.7000000000003,273.8,160.20000000000002,13.9,746.8000000000001,545.5,628.8000000000001,566.2,2.8500000000000227,8.8,29.700000000000003,770.1,17.650000000000034,-11.949999999999989,29.6,-1.4499999999999886,-5.849999999999966,105.0,186.0,242.0,597.8000000000001,252.9,4.250000000000057,-1.0499999999999545,8.650000000000034
345,GL59_DN_1,Russia,05.10.19,15:19,3.7,7.2,10.5,99.6,415.7,39.2,19.3,"""789""",43.2595,41.6749,2400,43.2682,41.6782,1927,1006,473,0.54,0.3,1.81,RGI60-12.00053,G041670E43254N,0.001708667,1.123074,0.020094167,0.809823706,0.073890217,0.725619481,0.058491907,84.879085,21555409.5,0.002494931,1.2,13.2,296.6,0.0,12.750000000000057,-6.949999999999989,2534.7000000000003,273.8,160.20000000000002,13.9,746.8000000000001,545.5,628.8000000000001,566.2,2.8500000000000227,8.8,29.700000000000003,770.1,17.650000000000034,-11.949999999999989,29.6,-1.4499999999999886,-5.849999999999966,105.0,186.0,242.0,597.8000000000001,252.9,4.250000000000057,-1.0499999999999545,8.650000000000034
346,GL59_DN_2,Russia,05.10.19,15:19,3.7,7.2,10.5,99.6,415.7,39.2,19.3,"""789""",43.2595,41.6749,2400,43.2682,41.6782,1927,1006,473,0.54,0.3,1.81,RGI60-12.00053,G041670E43254N,0.002143333,4.07837,0.012737765,0.644839504,0.078547969,0.669464724,0.032289592,31.512655,27672484.7,0.00200824,1.2,13.2,296.6,0.0,12.750000000000057,-6.949999999999989,2534.7000000000003,273.8,160.20000000000002,13.9,746.8000000000001,545.5,628.8000000000001,566.2,2.8500000000000227,8.8,29.700000000000003,770.1,17.650000000000034,-11.949999999999989,29.6,-1.4499999999999886,-5.849999999999966,105.0,186.0,242.0,597.8000000000001,252.9,4.250000000000057,-1.0499999999999545,8.650000000000034
347,GL59_DN_3,Russia,05.10.19,15:19,3.7,7.2,10.5,99.6,415.7,39.2,19.3,"""789""",43.2595,41.6749,2400,43.2682,41.6782,1927,1006,473,0.54,0.3,1.81,RGI60-12.00053,G041670E43254N,0.001192667,,0.018663262,1.106334096,0.084213442,0.954317353,0.0383831,52.43562,24031781.1,0.002597183,1.2,13.2,296.6,0.0,12.750000000000057,-6.949999999999989,2534.7000000000003,273.8,160.20000000000002,13.9,746.8000000000001,545.5,628.8000000000001,566.2,2.8500000000000227,8.8,29.700000000000003,770.1,17.650000000000034,-11.949999999999989,29.6,-1.4499999999999886,-5.849999999999966,105.0,186.0,242.0,597.8000000000001,252.9,4.250000000000057,-1.0499999999999545,8.650000000000034
348,GL60_UP_1,Russia,08.10.19,10:40,3.9,7.02,10.4,101.6,307.4,25.7,122.7,Dvuyazichniy,43.303,41.5304,2606,43.2983,41.5478,2109,1507,497,2.06,0.44,4.64,RGI60-12.00842,G041519E43297N,0.000625,6.007483,0.027963231,0.397226498,0.141296097,0.712154969,0.058410494,18.681615,14856292.5,0.00298049,1.5,48.0,138.5,0.0,11.650000000000034,-7.849999999999966,2849.7000000000003,315.90000000000003,186.20000000000002,14.600000000000001,855.8000000000001,630.6,677.8000000000001,653.7,1.7500000000000568,8.3,28.8,762.7,16.450000000000045,-12.549999999999955,29.0,-2.4499999999999886,-6.849999999999966,100.0,199.0,260.0,758.5,286.7,3.150000000000034,-1.849999999999966,7.350000000000023
